id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,class
1943,0.770922517,0.889762387,0.422579028,0.17418592,0.530354438,0.757989163,0.266041203,0.751522667,0.357454499,0.451901174,0.340726847,0.964041403,0.13502577,0.20253195,0.332269515,0.685298913,0.117021519,0.542890468,0.562340367,0.705920134,0.366897791,0.934222344,0.46270769,0.815208758,0.320604995,0.595009197,0.565999472,0.56112068,0.727592551,0.993675833,0.267523418,0.240332217,0.219569003,0.80864955,0.612104268,0.471025741,0.779133482,0.538587953,0.842877275,0.049199272,0.27801834,0.325119559,0.040459684,0.369188657,0.241277514,0.071058993,0.214568908,0.501305655,0.78589961,0.715548081,0.595084742,0.079400265,0.739197483,0.63538638,0.237112738,0.821900955,0.66978072,0.533075576,0.337814427,0.903868918,3.093999903
1944,0.57062455,0.689508695,0.068016463,0.920902637,0.047930129,0.89087685,0.672576005,0.323249573,0.325028032,0.827964065,0.556568612,0.10983372,0.105976031,0.159604289,0.182357678,0.719482045,0.288055727,0.004259571,0.025942981,0.555223722,0.147534753,0.006037079,0.0317884,0.240921724,0.322685976,0.72510475,0.471029623,0.555191743,0.440990558,0.239312138,0.141755813,0.827410513,0.843507481,0.264613414,0.880858982,0.439435583,0.991223119,0.030553624,0.05206536,0.730018738,0.292186264,0.918562441,0.6874296,0.034929144,0.043695568,0.960407139,0.109573537,0.137053227,0.520752643,0.260680782,0.126067527,0.308150016,0.80865626,0.907709393,0.514045045,0.440908425,0.907771084,0.087887055,0.343054772,0.724956042,2.644264658
1945,0.966777531,0.388483388,0.432367588,0.119582133,0.836697956,0.55116449,0.539397592,0.582947887,0.849716011,0.423212871,0.018147632,0.479669111,0.193125589,0.658264962,0.510513122,0.396357586,0.886119067,0.361226675,0.20645749,0.651845185,0.124261108,0.582646112,0.798526867,0.362416348,0.87178975,0.735789163,0.905582761,0.978818718,0.38467235,0.338182603,0.970209055,0.216001391,0.542950832,0.141962226,0.012456722,0.57377793,0.997721793,0.393001088,0.445009853,0.184696195,0.309081023,0.501060409,0.723129335,0.849368026,0.472745708,0.929571371,0.365172142,0.702741162,0.185495762,0.558749573,0.651633895,0.671767426,0.297795639,0.658858418,0.753796717,0.670644141,0.090648724,0.307906984,0.530310217,0.721215732,3.165449124
1946,0.3596055,0.72182492,0.865611889,0.854809421,0.590974211,0.079373142,0.41482992,0.526391224,0.672425027,0.40593923,0.500878769,0.166740347,0.896476082,0.612164889,0.646187462,0.751080551,0.412467502,0.476978518,0.023123132,0.920617413,0.262860367,0.119134339,0.503532175,0.724317515,0.877093074,0.306749027,0.083270784,0.780463143,0.374846438,0.508028992,0.86516575,0.041834829,0.772906688,0.183385334,0.203258034,0.655645084,0.19286789,0.311653318,0.26457286,0.957641776,0.514462848,0.510497939,0.494323004,0.464809441,0.46681982,0.970029941,0.157159628,0.97819564,0.8309939,0.482303651,0.235561677,0.205089347,0.743059391,0.38805495,0.162899294,0.585369698,0.131108281,0.402506486,0.765942906,0.574510919,2.349669101
1947,0.738938101,0.330979758,0.950064735,0.704308028,0.395258668,0.555716637,0.580908888,0.734967971,0.203147543,0.689475349,0.867233573,0.061412872,0.976506099,0.386205477,0.058508383,0.40844727,0.813898232,0.146847495,0.496596315,0.613808816,0.535976906,0.595324169,0.133062793,0.205886804,0.795871532,0.217764807,0.993789987,0.446126753,0.809061611,0.218094937,0.293239174,0.428688352,0.498833193,0.458933591,0.424179392,0.866411406,0.775927227,0.105389021,0.122392903,0.867175264,0.240845189,0.257273769,0.010246682,0.748720852,0.571775897,0.405513001,0.641676412,0.29922694,0.353207471,0.203166767,0.153918979,0.105175306,0.682336638,0.937976506,0.947975678,0.986462134,0.422732402,0.047718671,0.80653706,0.487999633,2.962509463
1948,0.603533891,0.316146966,0.000259204,0.931189042,0.701895755,0.931272782,0.203981315,0.068115439,0.414608792,0.778237934,0.133159967,0.723056529,0.740895487,0.40780826,0.443770714,0.515504783,0.566658661,0.878852581,0.89475326,0.904414026,0.918695349,0.294659214,0.222241319,0.111674196,0.381849674,0.153048001,0.644035753,0.395417428,0.128141454,0.534225782,0.213325191,0.064168109,0.469926594,0.380536711,0.177856349,0.898806626,0.545565631,0.53192463,0.615070329,0.018741639,0.747717762,0.232183325,0.719847479,0.188504098,0.863760431,0.821715185,0.617534234,0.297119055,0.905689812,0.513132599,0.436306719,0.110778044,0.379719091,0.497676626,0.042918024,0.858644456,0.784651693,0.432558589,0.891067062,0.063402756,2.270348954
1949,0.983502055,0.430750148,0.19363551,0.879965897,0.03254123,0.340817567,0.487221837,0.52752397,0.409473531,0.49225521,0.74358033,0.482268122,0.574646012,0.194178172,0.562840616,0.264769794,0.084485892,0.487413591,0.746854148,0.176222733,0.196618388,0.988516296,0.326168899,0.181475495,0.369867281,0.642526756,0.60398897,0.788887493,0.446398627,0.445618908,0.080688938,0.661285211,0.876316762,0.699495755,0.718176186,0.031727264,0.72367254,0.503618599,0.789355164,0.174247113,0.355966024,0.619604529,0.356437146,0.244614599,0.815522908,0.942115577,0.872469922,0.153015177,0.899687019,0.363067164,0.842297182,0.781098191,0.070709144,0.421008701,0.40261295,0.063073484,0.365826462,0.564645929,0.207432741,0.479700566,2.352783711
1950,0.858596529,0.03263928,0.67237358,0.983375435,0.259031971,0.955082297,0.418735356,0.332415466,0.605709665,0.342193073,0.711990787,0.125078895,0.288443322,0.192391574,0.854525418,0.71876711,0.946312683,0.444525931,0.210924543,0.636085023,0.873311468,0.299686172,0.430903139,0.180646881,0.430471848,0.460931367,0.528613267,0.263731678,0.842567154,0.754519437,0.927338346,0.702663349,0.429683374,0.775691113,0.838501548,0.476676979,0.845650112,0.640781765,0.529202255,0.170676345,0.734370598,0.583972163,0.536638209,0.090106747,0.786992716,0.383222432,0.275996197,0.425356344,0.729295875,0.02810836,0.54480625,0.830273434,0.224745245,0.400199947,0.532071461,0.514517746,0.085564923,0.493425061,0.361599964,0.195792568,2.40731404
1951,0.168020595,0.476045674,0.646768096,0.39180886,0.01880773,0.537594521,0.124604702,0.844633601,0.205561138,0.261664362,0.476224174,0.717870571,0.761943444,0.57109263,0.889768404,0.272352823,0.805847192,0.094434801,0.835431913,0.393959711,0.37290092,0.557381418,0.935516142,0.610796093,0.42897082,0.767965797,0.303852156,0.485098942,0.779396743,0.224187108,0.926305964,0.148206457,0.272777679,0.15052601,0.361975009,0.660008699,0.101966353,0.513684203,0.04262556,0.944898286,0.853978339,0.836671489,0.306951299,0.407787017,0.778450551,0.486472484,0.284560188,0.604635527,0.682670343,0.877568448,0.377032462,0.477345291,0.710883605,0.260298006,0.588349153,0.833436601,0.081857005,0.988489807,0.593786066,0.33886758,1.732708659
1952,0.317789536,0.222321322,0.327936683,0.705752429,0.523651115,0.280150736,0.259514967,0.729774265,0.178953498,0.87798678,0.1705424,0.587595544,0.476779147,0.604229438,0.429600676,0.798941916,0.719022518,0.684885314,0.304214656,0.965697057,0.179599947,0.942034999,0.498272163,0.358595624,0.527927264,0.775398225,0.277755301,0.39996682,0.748195804,0.840912441,0.673783157,0.669249399,0.94473699,0.838973978,0.866349597,0.292726208,0.801694378,0.899809636,0.635012191,0.643911743,0.569073143,0.752206938,0.844550039,0.366183701,0.164016665,0.615907589,0.839045149,0.568564748,0.089661825,0.034353006,0.955463738,0.852841036,0.228964258,0.160591839,0.144901282,0.16283266,0.684639144,0.15390591,0.340055512,0.959914872,2.286520744
1953,0.41922664,0.533083756,0.275427029,0.836264927,0.599471429,0.832636108,0.073227194,0.313200933,0.352760843,0.508056304,0.601587215,0.76234902,0.285389689,0.736030278,0.207531098,0.079889012,0.66462468,0.060600881,0.186008823,0.856148458,0.796707214,0.253106728,0.853902939,0.361579379,0.395594757,0.879010867,0.346159544,0.49716807,0.234658649,0.005079267,0.528917629,0.45703944,0.317178039,0.325060685,0.521807127,0.686994653,0.964185733,0.599081917,0.296328401,0.841376133,0.519700896,0.784361603,0.162616239,0.596474185,0.039983603,0.246228761,0.697633732,0.800922194,0.378054044,0.689250338,0.951253161,0.071931104,0.100935814,0.074548955,0.152276718,0.428125771,0.020834372,0.765240918,0.25849549,0.738306631,2.217232376
1954,0.701251321,0.474544948,0.843014941,0.18674079,0.600514687,0.355064364,0.388758981,0.903038169,0.659893961,0.426937279,0.590045233,0.334571552,0.040707488,0.933986871,0.411117873,0.930713545,0.049940694,0.120313708,0.071233945,0.178312133,0.872994112,0.935445696,0.058018161,0.025854202,0.498142987,0.501780185,0.553842049,0.454697826,0.91034829,0.181572383,0.893131682,0.017235565,0.149264895,0.567103463,0.213311528,0.658119764,0.272485547,0.852104567,0.228257685,0.932475137,0.511601386,0.205103571,0.808375715,0.366831065,0.355745421,0.163908718,0.65314324,0.349345389,0.874449843,0.04016458,0.778999707,0.281311305,0.977254331,0.437280085,0.480930016,0.024733941,0.549219652,0.842086902,0.229266565,0.629457337,1.980593782
1955,0.493043502,0.063131111,0.267832111,0.979618639,0.318554446,0.648248388,0.804419376,0.549847938,0.973157879,0.026783125,0.215412309,0.42699469,0.222046069,0.265909737,0.616080382,0.292112952,0.798203017,0.760437196,0.559226687,0.71356138,0.51744193,0.469902841,0.304256661,0.336254199,0.303931181,0.144868852,0.939334055,0.661738505,0.916421379,0.75634979,0.092126646,0.888780716,0.438799863,0.056401653,0.545351218,0.29715247,0.373805559,0.588603683,0.691421397,0.174561183,0.137695544,0.603902629,0.161132594,0.891314265,0.349982296,0.752683917,0.1693683,0.421642881,0.041987128,0.284516328,0.286586131,0.001063748,0.595156846,0.232940085,0.645651136,0.692084519,0.169100988,0.11304337,0.349903648,0.035469134,2.121442062
1956,0.134345949,0.614415134,0.301377176,0.419931829,0.065533753,0.414202304,0.27034355,0.28376312,0.805513231,0.600623929,0.969306586,0.470343491,0.150620956,0.493344538,0.232487133,0.463358376,0.639551717,0.603907242,0.282749933,0.01133951,0.975070668,0.216472041,0.147720721,0.701302173,0.386795539,0.815091533,0.640637407,0.102334406,0.412253428,0.084624873,0.362304237,0.227494209,0.832918706,0.488245617,0.065455673,0.108083406,0.726811819,0.213424747,0.18919173,0.913824978,0.046922301,0.898395114,0.192376764,0.901237305,0.968997946,0.12744318,0.417183316,0.371701233,0.167089781,0.553689103,0.168727843,0.265061094,0.933775391,0.365692511,0.112046974,0.090314064,0.586116292,0.757133873,0.330113643,0.0213098,0.972531013
1957,0.101057107,0.92378284,0.230562236,0.966587109,0.112716029,0.258288794,0.249595529,0.25388671,0.019641978,0.78602019,0.311122676,0.587508915,0.11410054,0.534888726,0.417907924,0.029310946,0.26968246,0.616764643,0.848520866,0.191065884,0.400538363,0.15806652,0.650299963,0.260951321,0.38513011,0.231979892,0.229912298,0.190499848,0.711842397,0.161728329,0.263516461,0.893080305,0.115080217,0.981653099,0.129173583,0.297451446,0.474563734,0.030288702,0.714172784,0.672578457,0.910520173,0.241988412,0.496247471,0.806633986,0.408633801,0.477947294,0.744932585,0.794263469,0.797944553,0.133319766,0.144588971,0.875652176,0.770570682,0.119721889,0.557064741,0.854538087,0.195027899,0.626385787,0.852387945,0.996028654,2.443960098
1958,0.451568201,0.612894762,0.981625378,0.606768924,0.424660226,0.10961987,0.355026993,0.578110277,0.805852318,0.010797413,0.664297575,0.112875651,0.035442464,0.170416382,0.648157436,0.076038071,0.902260757,0.000291846,0.015296826,0.345289489,0.36970466,0.08658991,0.780556278,0.829842213,0.988830721,0.736492472,0.578798037,0.578042451,0.531440716,0.41067664,0.250190538,0.025919685,0.388286576,0.998087626,0.14366047,0.455647433,0.110122209,0.71554598,0.488704637,0.15302577,0.199153192,0.996937197,0.61171643,0.593777028,0.891291721,0.131104284,0.253334388,0.693737334,0.421838379,0.621882389,0.974218834,0.001614064,0.340335783,0.277440328,0.474430515,0.979828192,0.128572869,0.548643737,0.221652175,0.980181091,2.888390589
1959,0.814435483,0.752374529,0.26532473,0.718605638,0.631118901,0.655010842,0.987971592,0.796717399,0.56235194,0.114781071,0.878843076,0.888047679,0.234494856,0.282734484,0.460506895,0.945122846,0.630570254,0.441701653,0.782153953,0.999850239,0.321755106,0.12632094,0.906508599,0.851057625,0.74889203,0.883123498,0.620765662,0.228074266,0.651735535,0.21299569,0.372424871,0.8970018,0.163743436,0.551475819,0.431152233,0.345217286,0.222614741,0.602050192,0.93657352,0.654843577,0.998568493,0.001398692,0.182431698,0.086551038,0.159940291,0.107117106,0.907729573,0.837240468,0.291279106,0.384422489,0.22375033,0.356367036,0.352734023,0.037297766,0.174201716,0.729963189,0.296691684,0.54439084,0.057224777,0.072539841,2.365397483
1960,0.444036159,0.637684099,0.06925442,0.588068911,0.854326537,0.464035787,0.0322352,0.273217977,0.35632049,0.694253846,0.637566811,0.481413835,0.653746865,0.332043764,0.094398807,0.878953659,0.979198739,0.466996442,0.15719795,0.928119695,0.199200136,0.57750016,0.168874464,0.809310986,0.178000074,0.983908915,0.599526334,0.155909366,0.778924848,0.167104284,0.717605248,0.233157214,0.491990942,0.892771008,0.671435722,0.891766115,0.068892695,0.968811345,0.853067695,0.203024786,0.919550155,0.971742495,0.696738767,0.333413437,0.271201168,0.308834579,0.557700177,0.231211254,0.275818768,0.60542143,0.162548736,0.04245879,0.09150003,0.288213412,0.173049389,0.383310071,0.295801637,0.150392995,0.106237622,0.700054155,2.442586157
1961,0.765038514,0.095673126,0.681390298,0.205503435,0.818559552,0.061052376,0.429849318,0.067311432,0.915791506,0.636862781,0.975487426,0.302121821,0.01822418,0.578799942,0.348979292,0.982745826,0.503281648,0.641243105,0.395488607,0.536855417,0.36901119,0.964606693,0.23761711,0.985427884,0.280765162,0.4394662,0.314961697,0.158470343,0.219828481,0.433769485,0.745364893,0.124696448,0.230654101,0.664097181,0.215121969,0.591328213,0.140137912,0.450927584,0.048699387,0.259375379,0.268895255,0.318427031,0.726308142,0.532140376,0.033865551,0.217144368,0.808535341,0.455266884,0.736539256,0.362481351,0.782600757,0.043984461,0.04846779,0.157252239,0.008792254,0.562268757,0.398524587,0.593975037,0.879180336,0.845835389,2.851945221
1962,0.896208177,0.527812005,0.532641936,0.34613219,0.387730169,0.661524951,0.307225762,0.22897142,0.721724525,0.875262495,0.509310048,0.644455729,0.49019164,0.171966324,0.146617416,0.411487811,0.654247561,0.263030253,0.777092884,0.432527165,0.693967278,0.886151609,0.582930467,0.405984976,0.577651991,0.113818466,0.65937538,0.211066676,0.679689148,0.289739849,0.616003106,0.544060335,0.696655092,0.008854336,0.690628552,0.273192499,0.886626162,0.203690564,0.48790751,0.21256355,0.585726427,0.106392572,0.437848801,0.11851788,0.769589406,0.38586842,0.621951313,0.904294047,0.931684212,0.597588453,0.869609462,0.997217863,0.733896115,0.35232695,0.832640232,0.067687767,0.983962683,0.914809249,0.398845374,0.833344425,2.313918818
1963,0.826916989,0.339174472,0.411995536,0.431585158,0.658498818,0.108577556,0.323918756,0.508035244,0.746639497,0.438870733,0.155285046,0.215468812,0.647250568,0.416879523,0.263024813,0.800948836,0.224107986,0.499369711,0.864262552,0.615944236,0.401378589,0.104867085,0.392066239,0.521815219,0.906422678,0.611193863,0.055550438,0.338053683,0.017950346,0.440659627,0.303382548,0.330563904,0.313763199,0.233044675,0.617265674,0.440731785,0.063220827,0.076288471,0.644197678,0.823861777,0.621100505,0.401283866,0.854078373,0.665407519,0.539013747,0.889945176,0.658287955,0.820590477,0.14997575,0.587286218,0.699759264,0.074910293,0.772171875,0.784878001,0.868962668,0.914213735,0.475359325,0.358584843,0.030788245,0.842382788,3.2326914
1964,0.373444668,0.859305385,0.926264898,0.282147072,0.204699261,0.553406213,0.536481151,0.001676517,0.002081734,0.247331012,0.53780998,0.623360486,0.012408835,0.816102658,0.113054772,0.777071054,0.860392574,0.429267967,0.361250465,0.71015974,0.461034062,0.659955171,0.615160415,0.387072596,0.068472152,0.852371726,0.80708815,0.931647914,0.37996577,0.160745181,0.673809693,0.014094407,0.209492455,0.660729259,0.80216864,0.772788561,0.101764357,0.31005245,0.969745605,0.755686235,0.696598433,0.216868456,0.328793896,0.293020068,0.935112921,0.689492445,0.197890342,0.856463338,0.459115991,0.427924248,0.918425911,0.46949456,0.860343992,0.939301313,0.631613436,0.764825702,0.099706592,0.732465915,0.490077615,0.423278723,2.171634994
1965,0.15059675,0.086042479,0.223926875,0.409900706,0.396332434,0.586370062,0.346144373,0.390060218,0.124316564,0.517837381,0.185961941,0.108750702,0.368011506,0.845549319,0.826986317,0.606178336,0.020170781,0.928253167,0.712365392,0.157581871,0.746921593,0.614405407,0.768632546,0.915841564,0.967140425,0.213522737,0.861936938,0.145080929,0.761242976,0.776596959,0.43956541,0.406770072,0.936837526,0.597279251,0.260485617,0.655981627,0.348193609,0.385948506,0.941876029,0.92669081,0.95126338,0.562602263,0.403180321,0.112140767,0.060744894,0.622550083,0.80367925,0.656890307,0.356977371,0.548493822,0.062330723,0.330113736,0.89394463,0.327837878,0.242896209,0.158237641,0.258460174,0.688005469,0.665659157,0.289694988,1.365700784
1966,0.264104733,0.582886306,0.97810423,0.382818283,0.048058764,0.261261364,0.77214623,0.600546566,0.624455962,0.332557115,0.820887895,0.051324549,0.208759931,0.550339293,0.8738317,0.45819983,0.50374607,0.343499733,0.624978372,0.237090091,0.211677724,0.232036792,0.827037392,0.536069981,0.27656881,0.19746403,0.82505463,0.469444008,0.055809432,0.682985864,0.945445875,0.963668498,0.786171629,0.416637351,0.909476402,0.00212853,0.827480548,0.651658501,0.029676563,0.250934428,0.401686678,0.716482188,0.62436469,0.652705345,0.363250899,0.838567092,0.983775737,0.436710131,0.200335237,0.336976176,0.979108486,0.930983421,0.034733583,0.17708528,0.68252068,0.964313671,0.026016667,0.736877853,0.50697761,0.944916425,2.561317712
1967,0.693889489,0.635897829,0.892486743,0.365954527,0.181452654,0.0486401,0.147005892,0.532606859,0.232589364,0.238972128,0.209518648,0.315600155,0.750510761,0.792269978,0.788369181,0.119892344,0.284270813,0.761363617,0.318930026,0.728375339,0.101918556,0.916998425,0.760649151,0.597549409,0.346674768,0.629491418,0.573545948,0.167866961,0.722537013,0.635447303,0.42127978,0.4355724,0.375541824,0.374853864,0.410290328,0.730405665,0.206418611,0.992402017,0.501803902,0.504534705,0.775860308,0.853997224,0.72115678,0.278598174,0.918877986,0.969160234,0.553235817,0.042529179,0.858300881,0.509238751,0.880344021,0.257073521,0.753091942,0.897279076,0.884774357,0.032833243,0.021066681,0.113788702,0.690455408,0.020716811,1.740959316
1968,0.149117623,0.612596989,0.507753532,0.184788507,0.137613412,0.365176089,0.984658494,0.876122511,0.029099189,0.520999125,0.538306768,0.874148022,0.410904676,0.718840231,0.34131381,0.07012599,0.551271986,0.623720708,0.414638449,0.070114722,0.136632056,0.700821208,0.041385882,0.837991697,0.117416688,0.527384664,0.910279437,0.718035514,0.456364887,0.933894778,0.035052025,0.789747896,0.177305895,0.84847309,0.468952305,0.900363516,0.927873915,0.02042977,0.817064835,0.687717605,0.26424238,0.818665428,0.974114582,0.941156271,0.67039653,0.340312719,0.082270546,0.318741305,0.935164857,0.21375105,0.483488087,0.006520757,0.691808473,0.447696561,0.928527662,0.008061812,0.109341414,0.561478738,0.741833855,0.22838625,1.230053933
1969,0.593760059,0.151390378,0.712072087,0.831090619,0.422708972,0.927141933,0.458994894,0.205268509,0.332620302,0.877246012,0.703190401,0.987089354,0.128625171,0.489866796,0.262371511,0.358219008,0.735262724,0.132818136,0.514869443,0.049940126,0.664519564,0.985615482,0.513556041,0.133292982,0.657698657,0.791248715,0.744677461,0.02688184,0.481766641,0.367714482,0.49500713,0.782367965,0.567839542,0.741560188,0.661341256,0.39787794,0.414189709,0.635322445,0.813622742,0.181268256,0.377170293,0.803172185,0.048741691,0.872768427,0.932985916,0.523320622,0.735002297,0.758499842,0.490478649,0.569402287,0.671167505,0.170027181,0.419949925,0.939256586,0.802276164,0.783100787,0.191113469,0.497213595,0.137914664,0.956285142,2.944213337
1970,0.421029177,0.063907535,0.623371649,0.057570653,0.763948238,0.46627546,0.964235594,0.212823155,0.737931918,0.657328438,0.940298602,0.381319433,0.228524629,0.652956285,0.637965252,0.47426939,0.501637747,0.751108445,0.226168383,0.19578008,0.847077271,0.010111515,0.177394692,0.388263535,0.768214127,0.990231218,0.586731182,0.427900925,0.597631031,0.600750276,0.031140427,0.407986577,0.30930642,0.840305813,0.397966634,0.420285416,0.705309258,0.461381721,0.856474777,0.02740409,0.266913568,0.292396176,0.538752005,0.115116804,0.85780026,0.052820474,0.886949026,0.148654368,0.368541626,0.706455941,0.076008802,0.433466949,0.292210029,0.272459531,0.405667099,0.164429472,0.445781641,0.834676725,0.465778875,0.639974682,1.85258503
1971,0.591368914,0.893094453,0.743079869,0.888385542,0.520483844,0.241064052,0.99969405,0.679300845,0.209544156,0.706399505,0.948035308,0.855604078,0.141394444,0.443385608,0.062898754,0.424264644,0.48253862,0.859289955,0.366258782,0.583594374,0.51000074,0.372254493,0.567598481,0.779638191,0.451428431,0.688579349,0.210475531,0.08198297,0.607578007,0.063689304,0.020450841,0.376350878,0.028697592,0.290073155,0.915274034,0.828046885,0.652768535,0.574958797,0.583055509,0.557675663,0.393952328,0.883550896,0.873480889,0.63021535,0.811126058,0.322874274,0.975186026,0.834572898,0.668007178,0.780788033,0.391513776,0.792124802,0.092234451,0.957892399,0.854729547,0.102818603,0.570343862,0.74121368,0.337155616,0.823714639,2.165151351
1972,0.654890495,0.824698594,0.475464402,0.650008141,0.449680524,0.628790624,0.175233359,0.923181472,0.70016346,0.842454961,0.274787255,0.418620421,0.832412167,0.46597353,0.933660758,0.737066129,0.356148399,0.530147491,0.896485436,0.803371202,0.533742673,0.922990206,0.181982392,0.741726041,0.494317884,0.984738353,0.185978768,0.48979953,0.275048375,0.646619608,0.72719957,0.636679327,0.557353287,0.234879351,0.189202265,0.721729981,0.608553673,0.358709839,0.387921445,0.806291156,0.805295347,0.71327934,0.840430327,0.128367289,0.96789869,0.869576727,0.8979648,0.926639903,0.429515124,0.647192741,0.704299027,0.663185512,0.942076487,0.051870596,0.214343835,0.172882188,0.045352038,0.784673061,0.821636756,0.722891359,2.195245619
1973,0.298238771,0.764939645,0.637753835,0.145812449,0.134573109,0.811805447,0.709613204,0.756171573,0.658085465,0.843880846,0.04125548,0.616529802,0.162273719,0.723833865,0.294783119,0.537778903,0.74904646,0.961062299,0.585348441,0.426030346,0.591738616,0.714788274,0.592360869,0.416743031,0.16364822,0.359744677,0.966395601,0.083105055,0.021327316,0.369142604,0.157293977,0.758909686,0.299598966,0.373843575,0.155060593,0.946312214,0.539040599,0.557815673,0.695444211,0.164766477,0.026788126,0.176383959,0.771208668,0.246988193,0.00511547,0.078540215,0.362680606,0.298036205,0.55886611,0.453194235,0.098074721,0.303821262,0.433952048,0.461940141,0.118413986,0.342304926,0.727057154,0.337041233,0.570006488,0.671698413,2.193825944
1974,0.368258634,0.387833898,0.441015893,0.026673796,0.136547228,0.394187209,0.645221376,0.369247301,0.824458048,0.005515323,0.100061084,0.617185659,0.153362011,0.110503126,0.226336065,0.185008793,0.327112888,0.148117842,0.57918502,0.081870643,0.403848622,0.024040217,0.421552607,0.607391847,0.891686082,0.917061217,0.821339191,0.930343029,0.272569823,0.556709764,0.258323139,0.566434095,0.118389936,0.254081922,0.539946773,0.37890346,0.506509638,0.946955022,0.562990445,0.916756689,0.30041357,0.676906137,0.890928963,0.363398697,0.613189499,0.591363212,0.713838958,0.237386387,0.965559362,0.756241507,0.953654042,0.048295984,0.693130158,0.082581721,0.474531617,0.274006742,0.371045424,0.289740127,0.200878997,0.63742569,2.189054573
1975,0.526266287,0.165259577,0.461213372,0.850044403,0.844329755,0.063117951,0.611775695,0.035409891,0.944963378,0.750113676,0.838487342,0.656676932,0.221080911,0.772981214,0.42469872,0.661160821,0.530915562,0.135030634,0.443685689,0.730964132,0.212712775,0.844558768,0.485370038,0.834630009,0.952726592,0.719308445,0.751660293,0.450808884,0.695646596,0.600585036,0.474919541,0.43053348,0.856627441,0.040387513,0.104112324,0.83426382,0.632969102,0.770837007,0.618565511,0.617290242,0.360113394,0.252113602,0.981905183,0.077956189,0.431032188,0.300132077,0.218784607,0.063109169,0.91340081,0.476869143,0.143146855,0.901482581,0.993987906,0.505817045,0.9653491,0.039688473,0.615411642,0.284160168,0.664619943,0.406489661,1.921218847
1976,0.838244312,0.553814915,0.150122669,0.559359902,0.887104934,0.506966084,0.454606977,0.228684259,0.180568017,0.182147011,0.183155294,0.431236326,0.614300804,0.544119162,0.407653592,0.261654518,0.073203291,0.961447997,0.594317199,0.087817054,0.843324904,0.389142363,0.751411703,0.961998729,0.67470232,0.79824357,0.936483112,0.552155184,0.159964366,0.760318506,0.933133976,0.410394233,0.050162951,0.271817408,0.847439095,0.850109685,0.332141279,0.561263093,0.4612264,0.525018476,0.470479721,0.335060405,0.300697538,0.155336964,0.808896746,0.261718569,0.400163838,0.188930001,0.065955676,0.58987528,0.752476179,0.043100116,0.312211132,0.796617176,0.911649507,0.040438799,0.619846596,0.017664134,0.958318109,0.346422543,2.218040129
1977,0.615939272,0.127473627,0.579729038,0.352889985,0.765831197,0.924873674,0.387311673,0.530987561,0.62391082,0.596883016,0.019736969,0.308985877,0.144652645,0.493140847,0.006236421,0.692941521,0.042273519,0.058506954,0.722332849,0.553904741,0.340500528,0.916902042,0.468617786,0.361526371,0.406911747,0.326095824,0.079601924,0.197496615,0.276879337,0.927854537,0.453992642,0.385034567,0.367525108,0.847052347,0.936439452,0.069956572,0.209584332,0.317329991,0.343557183,0.703872596,0.060195551,0.156169043,0.422269598,0.883831517,0.214890443,0.817980467,0.26873875,0.795820887,0.761992974,0.123636329,0.912903635,0.305108095,0.367895759,0.688342756,0.92312694,0.976525685,0.588047676,0.076089616,0.184483916,0.311799604,2.671375781
1978,0.072960386,0.576394198,0.724779217,0.670513958,0.82343981,0.935420147,0.683355749,0.201714177,0.882629145,0.228723458,0.674840604,0.295847696,0.650296621,0.476843747,0.345674382,0.510014095,0.581811109,0.824983503,0.578896937,0.063399426,0.89624168,0.641608237,0.589660688,0.137203522,0.943751039,0.29700897,0.239211668,0.79333248,0.412641347,0.170928552,0.008887102,0.418707453,0.672375863,0.91843608,0.328179081,0.895557216,0.458379257,0.142502638,0.677019731,0.254400202,0.835990312,0.13300189,0.064418544,0.141769226,0.652849253,0.949852631,0.010160935,0.179702853,0.951649882,0.859514549,0.340448396,0.490721614,0.570089621,0.158111593,0.614570189,0.043580205,0.079814323,0.204890961,0.220816404,0.543693544,1.61289666
1979,0.649134545,0.211627183,0.005329378,0.093839667,0.26824022,0.914560094,0.622221462,0.516633323,0.489826253,0.247779601,0.217867975,0.822024591,0.277806288,0.451147559,0.16079511,0.775499656,0.237052762,0.09965882,0.51717987,0.554336002,0.923745217,0.532179763,0.255156729,0.201270686,0.405261853,0.091228124,0.1586319,0.860099008,0.847159471,0.609666752,0.509106841,0.208412057,0.970954015,0.948034661,0.625744839,0.308436269,0.062151954,0.557648065,0.1327338,0.737633928,0.931203206,0.847600315,0.533865685,0.044272514,0.206910861,0.89262225,0.257559852,0.505502877,0.530055433,0.04456898,0.394504608,0.517172261,0.056647574,0.723949757,0.488567267,0.662238014,0.600120928,0.999043197,0.999532432,0.365048387,2.127087092
