ID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,class
1088,0.754376288,0.013533046,0.029170582,0.904926138,0.55700511,0.541087244,0.715836231,0.558911351,0.083935942,0.664616876,0.772282286,0.868723354,0.517212611,0.590838693,0.712477765,0.872846163,0.22852745,0.074966868,0.341425714,0.91313072,0.53188955,0.808678216,0.293223028,0.028110399,0.806729955,0.952857743,0.236573429,0.65515965,0.622551721,0.050801699,0.34789125,0.983303409,0.800289682,0.160863886,0.777913195,0.534370453,0.722697304,0.453440408,0.98412272,0.051862983,0.344414932,0.471923491,0.469760234,0.555678352,0.043235542,0.944007083,0.982082865,0.507593124,0.557774667,0.042295031,0.413886433,0.99923359,0.72243098,0.910554063,0.467107282,0.788275348,0.325901804,0.273543696,0.544104476,0.190360722,0.922820947,0.998114981,0.06356127,0.680710398,0.832906901,0.631157859,0.919871048,0.219378955,0.196392865,0.299383453,0.978732684,0.579463272,0.12492412,0.182354688,0.752254451,1
1089,0.297382481,0.472841482,0.970155118,0.106251143,0.884458374,0.784086721,0.099538004,0.5637933,0.489426713,0.776112805,0.964115151,0.17905926,0.981500578,0.691880959,0.885518505,0.386167352,0.219824772,0.779157993,0.764136507,0.665511891,0.176075681,0.045654853,0.267100201,0.573106675,0.973605223,0.584748037,0.541042581,0.070510422,0.827341416,0.811194125,0.538190682,0.893168351,0.433592615,0.776666227,0.388033756,0.372028531,0.414898852,0.55885232,0.778672919,0.125869945,0.467150054,0.999741645,0.055050226,0.884076219,0.893543179,0.682709887,0.982803628,0.875239565,0.055092268,0.762809533,0.1246325,0.554543584,0.914091359,0.121442826,0.378572448,0.072825764,0.695309045,0.001899465,0.020902378,0.696472389,0.97156917,0.329838233,0.233352097,0.397263882,0.448113824,0.309114632,0.506374234,0.791082839,0.86184065,0.221427835,0.453797154,0.957040919,0.494645962,0.371931099,0.96118256,1
1090,0.975241788,0.004371251,0.570557352,0.106467078,0.066838429,0.173205958,0.194093614,0.240768957,0.864466537,0.53625385,0.311658849,0.2814258,0.276444694,0.509768533,0.795485427,0.032572058,0.368470644,0.539179587,0.991202923,0.370479159,0.189964685,0.888407367,0.717686621,0.402834753,0.767131343,0.729905334,0.695667523,0.082595358,0.357068209,0.402419244,0.346166295,0.188461942,0.31752074,0.811650148,0.057960695,0.305031051,0.386975971,0.780917954,0.245777265,0.899081658,0.083772687,0.134412646,0.219241535,0.651082268,0.824176022,0.843283374,0.363483322,0.427220917,0.514973471,0.624211568,0.355203736,0.136560468,0.84033428,0.220741498,0.366040722,0.133502988,0.773269645,0.896507417,0.301188578,0.238478086,0.874389009,0.201397886,0.796135863,0.271607928,0.23982135,0.915495759,0.999181328,0.39957491,0.122058553,0.125775635,0.078024254,0.253826017,0.412289862,0.264259451,0.636224597,0
1091,0.685716741,0.357598111,0.234878396,0.93406969,0.154831387,0.567202797,0.482849046,0.184160233,0.057424814,0.451716565,0.947669772,0.979343687,0.734322938,0.745643031,0.018290631,0.803142207,0.373066862,0.627445515,0.823914833,0.695642365,0.185439002,0.087856873,0.810181007,0.628907947,0.092264331,0.637579328,0.514357886,0.77254194,0.358034291,0.020451487,0.696419437,0.474015203,0.050289131,0.218844085,0.21861086,0.243445921,0.287768069,0.374733916,0.26083742,0.784334797,0.227956846,0.891490638,0.112678176,0.988906027,0.77790804,0.831319857,0.052397932,0.358666583,0.412862469,0.823652118,0.392145712,0.305818894,0.521552088,0.683852958,0.524155834,0.877173571,0.475803946,0.070489304,0.67587948,0.052979606,0.913658736,0.148266307,0.547537765,0.017235268,0.070645203,0.142738338,0.15717919,0.366982312,0.797228052,0.964876025,0.958918661,0.811795951,0.29710704,0.294633257,0.536948774,0
1092,0.301315007,0.091716787,0.794663818,0.062380118,0.176134138,0.129015934,0.32289971,0.176907458,0.54696518,0.528199186,0.570314319,0.982111044,0.012345855,0.216939736,0.249912584,0.852830538,0.528513892,0.544583762,0.182823272,0.926426631,0.752011126,0.428306231,0.625814441,0.454709892,0.089037077,0.612754967,0.313607467,0.893719395,0.149172571,0.110956352,0.80409388,0.233410183,0.490628434,0.947855395,0.60156729,0.26576686,0.849079463,0.133665669,0.688103654,0.943002491,0.440582066,0.762292925,0.857831876,0.526924154,0.46563926,0.198279228,0.183390595,0.030044073,0.902911243,0.12113295,0.760597275,0.098260434,0.452686928,0.155775076,0.462332781,0.059951141,0.020658112,0.999948713,0.265347027,0.924051954,0.617806855,0.065930558,0.370898077,0.389589315,0.952655583,0.445345103,0.417114872,0.273387136,0.019058759,0.332580928,0.388079026,0.468032327,0.814111713,0.686310422,0.555809137,1
1093,0.371742354,0.618441032,0.274981719,0.387565818,0.33543156,0.855768001,0.100891541,0.974835378,0.970034571,0.26395593,0.919368357,0.442146061,0.121172832,0.704441081,0.911361876,0.602628112,0.981153877,0.346970978,0.313642594,0.33254909,0.39252394,0.044393707,0.27914408,0.301477224,0.717896276,0.889782937,0.28322921,0.294760405,0.79079146,0.280404439,0.583254259,0.574185625,0.483994599,0.851281512,0.207228211,0.161704292,0.366508675,0.096345306,0.740291843,0.734827688,0.797473055,0.965077238,0.321241742,0.056386666,0.073450624,0.007189626,0.810058699,0.178559343,0.109918708,0.526541959,0.416403069,0.640538357,0.421984602,0.278030675,0.893441678,0.430095936,0.372123483,0.309342259,0.103261975,0.24864719,0.637805015,0.174417415,0.519208867,0.999331885,0.073164384,0.645769424,0.005592406,0.43636939,0.475463,0.910616857,0.873036722,0.140459256,0.792386106,0.634734438,0.091757996,1
1094,0.338631228,0.618901913,0.355786115,0.461103246,0.561227535,0.323530326,0.893949311,0.750783043,0.898935432,0.962862963,0.211683112,0.715883395,0.583895782,0.704865895,0.457502746,0.780136685,0.319841317,0.971393029,0.480773542,0.669917912,0.402244096,0.722054348,0.630076869,0.182760118,0.722030947,0.061707315,0.230610441,0.461791984,0.095872484,0.348838191,0.354047913,0.953695321,0.704706044,0.171624608,0.852861878,0.16226594,0.182264427,0.854403042,0.565266206,0.132503153,0.550134582,0.834001803,0.235545731,0.112699535,0.019575568,0.181644729,0.221983423,0.582860017,0.371276122,0.930876035,0.507751603,0.185775164,0.575473982,0.607759749,0.727465845,0.824653707,0.887242991,0.70461535,0.749051677,0.8331082,0.038711575,0.499217383,0.273608249,0.101020255,0.640642237,0.987298965,0.700185218,0.728097774,0.644379902,0.599092419,0.826502517,0.214039509,0.741239651,0.423188399,0.501374106,0
1095,0.904725528,0.657113897,0.371547632,0.627746531,0.069204144,0.821006733,0.24165035,0.699645183,0.140187289,0.383019199,0.284892848,0.107864242,0.824022332,0.377989356,0.412094561,0.963129493,0.56443017,0.568711725,0.67277648,0.933827186,0.181955106,0.14758098,0.347851481,0.656869583,0.857461425,0.296992765,0.965346046,0.805267082,0.330895735,0.91950901,0.24366507,0.8259059,0.316616546,0.049863309,0.91196651,0.195321914,0.547063103,0.090349317,0.051651563,0.826721839,0.211855167,0.844739654,0.481384028,0.810847246,0.38626917,0.668775775,0.276697842,0.348829331,0.70226599,0.345435457,0.429817716,0.341920063,0.787785403,0.980015988,0.296257098,0.094707097,0.575727923,0.160097034,0.798561933,0.014548726,0.220535033,0.436734691,0.252561609,0.197307928,0.390671736,0.413995171,0.326885491,0.869002881,0.868917322,0.060096987,0.20093252,0.295583356,0.93413065,0.607529253,0.937515572,0
1096,0.260323786,0.473398078,0.554977306,0.464464673,0.315756342,0.057596373,0.338880527,0.777351258,0.388152775,0.095154804,0.718125318,0.936801049,0.451029301,0.985974479,0.359470568,0.543789963,0.431653226,0.647095803,0.914138498,0.212161343,0.034566919,0.098486857,0.839095133,0.052125878,0.100172825,0.834259332,0.22819607,0.703060229,0.904317602,0.0382712,0.273030618,0.523505962,0.947339087,0.483218461,0.328239181,0.496918632,0.689358063,0.754204933,0.403871455,0.702845794,0.086649166,0.309477478,0.577630908,0.959415157,0.25369183,0.393949296,0.740500034,0.96401176,0.260196512,0.608035191,0.661943397,0.298425218,0.258560701,0.144753889,0.296692959,0.409537785,0.74870392,0.673268971,0.225775692,0.733621632,0.002869956,0.790594781,0.64020126,0.487966349,0.713376764,0.983592917,0.99140959,0.30017132,0.267598559,0.455611474,0.718485977,0.71859918,0.400113561,0.699950705,0.640099297,1
1097,0.142936046,0.73973929,0.268719025,0.496410798,0.60331144,0.263309058,0.468772478,0.790804569,0.180503487,0.561585063,0.723363166,0.681700155,0.096708917,0.75369673,0.183533492,0.931636285,0.245227003,0.868614282,0.829790501,0.329825368,0.31894098,0.790260753,0.158959859,0.873477024,0.547576988,0.046940066,0.503564064,0.776853684,0.733405579,0.516491211,0.52595834,0.591142296,0.360659977,0.811559258,0.483292525,0.514559213,0.291007985,0.331934705,0.983703954,0.587054861,0.940683094,0.862457802,0.975112223,0.270332836,0.071503838,0.763428111,0.545561009,0.119224919,0.959648283,0.008561086,0.833363863,0.149004269,0.518038261,0.923125165,0.827104457,0.687261722,0.21827777,0.209046311,0.325949414,0.94288165,0.448137881,0.732878268,0.783244088,0.247787334,0.701823796,0.665959294,0.187386766,0.922120856,0.58320788,0.533649182,0.255224717,0.438703216,0.278851603,0.374482732,0.15130318,0
1098,0.665139703,0.596275978,0.82771913,0.741187688,0.596093534,0.396815437,0.544523691,0.316394847,0.83031006,0.038548084,0.248575486,0.887803103,0.781757645,0.458015583,0.44003948,0.878663591,0.557860488,0.990205222,0.021858373,0.105739425,0.48744012,0.011082684,0.40661553,0.932876772,0.06572153,0.373856783,0.868532217,0.813982099,0.454654517,0.404702808,0.890828676,0.030734211,0.856335448,0.932008032,0.421270976,0.02512855,0.699868478,0.617871188,0.291475458,0.885411795,0.43983497,0.506442191,0.026383474,0.07016271,0.23214265,0.121369863,0.506423149,0.395782004,0.03516625,0.998362813,0.235578504,0.478429958,0.873173705,0.172367191,0.360811778,0.910647448,0.248459132,0.252488455,0.376136157,0.495790916,0.702349187,0.356593816,0.006981765,0.52901377,0.175800474,0.152116911,0.278559928,0.824137641,0.628652059,0.899453791,0.287177021,0.616935066,0.028247128,0.703948915,0.30011384,1
1099,0.449164608,0.82842211,0.03089733,0.17083661,0.791043612,0.334656559,0.601855284,0.092039915,0.393836468,0.453855105,0.194982538,0.342537399,0.713567959,0.034783605,0.730371641,0.789201923,0.017595521,0.245824614,0.764626732,0.787341726,0.757257457,0.608207444,0.575342435,0.242278952,0.7281821,0.480131796,0.850383511,0.06155643,0.787092375,0.093775087,0.616367613,0.899919916,0.172356838,0.407277741,0.830221541,0.219627466,0.652351273,0.077841563,0.426915351,0.49625738,0.980829838,0.820802168,0.444996171,0.22737766,0.785318205,0.893627385,0.666690907,0.799388903,0.269357238,0.426025032,0.093634507,0.427852338,0.372571187,0.681650078,0.840949333,0.75367959,0.120824995,0.343808709,0.166789511,0.002868304,0.468875005,0.414251591,0.035013824,0.992784467,0.839939921,0.663535787,0.808247076,0.307506285,0.142075858,0.906094736,0.051320379,0.776969301,0.017635964,0.35544701,0.921635997,0
1100,0.263754017,0.456320061,0.405396254,0.064082562,0.696934616,0.88471377,0.290252075,0.34669221,0.051258769,0.46632361,0.980609404,0.329670038,0.013772197,0.431213935,0.01101918,0.745571057,0.009805748,0.840146962,0.887487799,0.653928911,0.948169609,0.261729352,0.777384843,0.977699666,0.502622761,0.667196337,0.157973452,0.160281831,0.586634038,0.179581807,0.277741464,0.042440497,0.816357897,0.37919145,0.913562987,0.396564322,0.395231335,0.525389656,0.112672291,0.046681654,0.107211225,0.255431192,0.105699375,0.652937656,0.418102629,0.477724992,0.342111941,0.530767385,0.222804276,0.221383752,0.216059424,0.339759129,0.698697679,0.209998958,0.107872972,0.413199071,0.308597134,0.000204302,0.420576703,0.861985457,0.759802705,0.139118355,0.051839754,0.301458289,0.059733178,0.545966895,0.40561278,0.452509872,0.357477151,0.021968873,0.024317458,0.471055262,0.151974615,0.676833373,0.715030654,1
1101,0.182386388,0.215157002,0.11549344,0.015580829,0.495876433,0.524719381,0.538962075,0.533432851,0.955576527,0.219104307,0.503230022,0.483089426,0.74254988,0.230341858,0.69751699,0.541147381,0.472947921,0.480853101,0.458458754,0.488852563,0.198870514,0.076040053,0.580550892,0.144780052,0.322724377,0.854008349,0.559896212,0.094098563,0.337621024,0.40259566,0.730225111,0.383078421,0.166526426,0.845130226,0.1218522,0.257129538,0.645902385,0.690618781,0.335837457,0.436063023,0.056805305,0.813438748,0.619535563,0.497346261,0.231804579,0.06623587,0.990437396,0.016513199,0.060597277,0.695081748,0.93546687,0.054889832,0.422921321,0.803846831,0.255782159,0.546153371,0.468590547,0.591456545,0.906373648,0.554700531,0.931098718,0.902821291,0.667432342,0.432790131,0.611920849,0.041548543,0.09575144,0.142272075,0.882045015,0.176400649,0.583809329,0.617052029,0.308570382,0.302322347,0.491734045,0
1102,0.598448549,0.029148408,0.13397158,0.33476404,0.308647803,0.653973764,0.96489416,0.915130662,0.210428257,0.547447312,0.671935878,0.093379929,0.529525825,0.724460588,0.513361265,0.536440151,0.142248657,0.204750587,0.003461048,0.826679163,0.292540737,0.417367248,0.755267757,0.781257232,0.463036488,0.802699375,0.244971229,0.526886215,0.732449352,0.451416223,0.083463519,0.525034058,0.392957554,0.292561446,0.814164664,0.739465674,0.773367183,0.266400014,0.387490681,0.700265284,0.729869882,0.151431685,0.400987395,0.466429772,0.238325139,0.143655191,0.539468275,0.580571694,0.996271865,0.869453776,0.734774664,0.39823784,0.898781717,0.153675098,0.570455793,0.312498339,0.052355454,0.538858978,0.380724477,0.175218771,0.556361131,0.852016542,0.166986264,0.508255764,0.690193702,0.749436262,0.944429228,0.600633764,0.091916288,0.910122874,0.963063502,0.830178728,0.597755645,0.01901242,0.962970876,1
1103,0.540149332,0.272916985,0.848591051,0.344660123,0.651078118,0.33605461,0.543806758,0.294345513,0.854895775,0.088594792,0.397755715,0.449399373,0.389483383,0.624919197,0.515320884,0.483496958,0.418093968,0.926867935,0.638352414,0.461739758,0.14099887,0.704575403,0.275663935,0.712205028,0.897791455,0.65440678,0.831754114,0.253693777,0.45071908,0.983031888,0.742191119,0.583876035,0.363606907,0.883672507,0.341881321,0.070014589,0.759334265,0.134806403,0.489935204,0.89908692,0.609604738,0.224469083,0.059684861,0.224577116,0.021898931,0.079445528,0.245867076,0.761935888,0.523322879,0.322988009,0.633337157,0.158159029,0.439725278,0.998138844,0.992362221,0.538886553,0.624138641,0.983745679,0.677584309,0.552099815,0.757695992,0.811381903,0.181082609,0.817841897,0.308996413,0.594160967,0.753016999,0.175248227,0.642877378,0.711741864,0.12482849,0.929296841,0.172561034,0.397228076,0.769339873,0
1104,0.856270196,0.601866554,0.421311549,0.097863302,0.262516735,0.750031218,0.821910766,0.235556935,0.422181646,0.367979157,0.056437416,0.585183677,0.277199839,0.122335797,0.729676915,0.274737611,0.221298637,0.358088402,0.677109003,0.998117315,0.773310628,0.708779709,0.805757266,0.549961377,0.806394547,0.393455019,0.100983739,0.240684009,0.761537913,0.020026586,0.61261784,0.850141901,0.639842676,0.934561743,0.534781368,0.866904783,0.539008435,0.90097111,0.095908443,0.753293703,0.554069745,0.977344458,0.307510748,0.189229514,0.65041069,0.061098348,0.106407959,0.612728224,0.002704367,0.556404483,0.100259209,0.592735218,0.616569277,0.352972134,0.504277494,0.997350776,0.80721623,0.015999072,0.456983861,0.952256442,0.992328011,0.894188557,0.207213661,0.740095525,0.682885766,0.055227561,0.935860702,0.490406381,0.153058898,0.26604199,0.083507294,0.038643092,0.107881241,0.757111686,0.672843171,0
1105,0.519406592,0.257297959,0.205467931,0.535193659,0.102189435,0.781477505,0.222232939,0.55717793,0.400888396,0.379864191,0.079011902,0.357437862,0.19261997,0.446063776,0.272424283,0.87593693,0.387897371,0.28515943,0.045548241,0.576372614,0.382222896,0.165902974,0.747234566,0.810226866,0.838756467,0.451375185,0.338605627,0.517979328,0.559598904,0.091617576,0.420828474,0.845921253,0.381666352,0.047390285,0.866133436,0.49528591,0.117497137,0.648624317,0.44630123,0.217860604,0.519604975,0.007712174,0.699842375,0.320065039,0.613760249,0.705864093,0.342795024,0.698148677,0.595683887,0.477833727,0.729321142,0.146046819,0.883412956,0.048624529,0.917064325,0.448431085,0.288007836,0.034249082,0.320911549,0.480202075,0.501628375,0.353414472,0.060891378,0.464546556,0.524565704,0.805622685,0.690120602,0.029253918,0.736970872,0.317823528,0.2647581,0.91500577,0.949443079,0.248290144,0.054644217,0
1106,0.027387527,0.566251615,0.954678403,0.964422073,0.02931065,0.3720231,0.307228741,0.180947817,0.218253239,0.529079003,0.913538636,0.46651966,0.018953791,0.817105122,0.966514576,0.217715803,0.233469501,0.409921029,0.553765414,0.531107826,0.371689089,0.519907101,0.754651119,0.082683067,0.747749071,0.932706288,0.714080337,0.679486912,0.785618463,0.271959639,0.084051136,0.737951412,0.274104108,0.635687247,0.904221282,0.33399965,0.803423019,0.291822198,0.90766595,0.966047605,0.818081999,0.447414348,0.8053458,0.12489859,0.036982027,0.500623418,0.297748459,0.704094912,0.319171175,0.511146855,0.952663924,0.342036912,0.419656987,0.026319473,0.500349182,0.111144485,0.999798776,0.091963826,0.983689747,0.752618036,0.433995792,0.50992845,0.773726,0.118709222,0.341378692,0.818217378,0.932267394,0.954404391,0.355959363,0.737829283,0.711311284,0.896112221,0.207761741,0.344316136,0.426677756,0
1107,0.550889714,0.832258352,0.099981918,0.212635326,0.097171429,0.101478188,0.526278326,0.073019644,0.849159696,0.298337118,0.953923003,0.754853074,0.952635808,0.076820174,0.782888187,0.568721472,0.573172584,0.952564782,0.517351517,0.698788289,0.369508484,0.169498347,0.422962573,0.72706909,0.329437003,0.917644437,0.742853199,0.143182629,0.280461506,0.183763157,0.746929821,0.803019999,0.852200076,0.471915177,0.096632695,0.46984418,0.691321941,0.412293934,0.290630196,0.467284116,0.148091834,0.988990521,0.991097298,0.596386669,0.969130781,0.274191732,0.361061117,0.882960146,0.373973493,0.770201903,0.351168981,0.033687928,0.803351689,0.936021799,0.595805559,0.439807044,0.95582599,0.973107105,0.75788587,0.210472717,0.093199591,0.384613645,0.079752303,0.366271237,0.744975903,0.367191484,0.987715137,0.152213905,0.649622707,0.688223115,0.97174748,0.809136696,0.396822779,0.542884107,0.553245569,0
1108,0.852793203,0.189564564,0.052402057,0.753430525,0.624547092,0.100654738,0.86695272,0.416807088,0.541021905,0.564779036,0.495142574,0.857952377,0.724876326,0.146815971,0.708260529,0.513887498,0.766490855,0.842331023,0.034501209,0.893805532,0.1843979,0.86308614,0.308779824,0.783345534,0.964428636,0.304849919,0.721023266,0.242984425,0.730750899,0.986069495,0.951617921,0.150345719,0.046157708,0.169104871,0.149724614,0.490642554,0.868968772,0.669499636,0.831656272,0.925289906,0.079367378,0.489850728,0.327578472,0.318574309,0.217769049,0.347956526,0.576086451,0.908868955,0.776233134,0.337979218,0.466291857,0.189063775,0.994938756,0.555287189,0.742276846,0.064386846,0.829712932,0.267136255,0.173198011,0.380657035,0.750386289,0.27134168,0.202733972,0.479172884,0.304580875,0.560736384,0.731881459,0.945934785,0.017328249,0.913981377,0.718904418,0.749443832,0.359282917,0.775130636,0.474965683,0
1109,0.67140471,0.571470772,0.868015195,0.572061548,0.770727546,0.354262359,0.25162617,0.066562667,0.860674874,0.108227731,0.984125752,0.271837048,0.485609638,0.152598537,0.310428158,0.776442617,0.732214723,0.817942475,0.795360066,0.978251169,0.439564457,0.958314754,0.755202417,0.100658206,0.383175072,0.963530909,0.111685633,0.973858632,0.03113337,0.255586068,0.757237016,0.907227085,0.329251584,0.152372808,0.231458792,0.421430738,0.080640044,0.541169651,0.780326516,0.4904912,0.399680768,0.648684758,0.209003991,0.095017534,0.213875783,0.590681192,0.191483319,0.186798063,0.69387806,0.14177953,0.533784794,0.00348193,0.824199293,0.495537046,0.382341243,0.174764085,0.847837844,0.824119306,0.108530181,0.343276732,0.877542083,0.130555424,0.428374503,0.567241466,0.416074094,0.296871129,0.370456051,0.352249695,0.7065778,0.362420102,0.461007695,0.701437277,0.88261876,0.536914864,0.00492559,1
1110,0.097359471,0.236103687,0.699771224,0.932353354,0.526584008,0.034563383,0.822669099,0.840067608,0.460585614,0.8454432,0.637261599,0.189898565,0.329189771,0.735657181,0.797770518,0.107608177,0.544326506,0.738259205,0.195142676,0.420197305,0.521199861,0.226747906,0.246370091,0.737904973,0.715214333,0.242239683,0.628974454,0.106922681,0.786431741,0.52463176,0.579584687,0.014190659,0.527694978,0.041656482,0.271061873,0.896886049,0.340997116,0.793602581,0.605418044,0.215626919,0.874184956,0.409948726,0.692073289,0.852123722,0.966529385,0.757434954,0.927859644,0.959083608,0.343233111,0.7486978,0.026013179,0.314358311,0.574934854,0.098574143,0.05923928,0.665729736,0.346537976,0.358401012,0.368834763,0.63864798,0.393134225,0.603425635,0.261847292,0.224670826,0.648307232,0.629397119,0.825387156,0.344559333,0.6801347,0.39450255,0.617686632,0.294445016,0.580055943,0.136601469,0.551988033,1
1111,0.008539906,0.591828801,0.779030105,0.853789341,0.304101922,0.477706943,0.684608835,0.877487305,0.310422384,0.916204615,0.96071794,0.161374062,0.072942387,0.758734161,0.358371841,0.929766235,0.617303835,0.500351525,0.700733045,0.212966016,0.96229029,0.073997417,0.909599675,0.184672496,0.010776958,0.906746164,0.814424445,0.015799334,0.966180731,0.076198321,0.060790078,0.437309672,0.703097809,0.396085229,0.391819653,0.671833872,0.541015928,0.220648729,0.356633184,0.428494568,0.464732803,0.513424237,0.048074248,0.507766867,0.028516828,0.522305515,0.886265718,0.401988214,0.470951327,0.266965394,0.162161771,0.309768192,0.785964224,0.460693973,0.870150965,0.753464547,0.339655681,0.387124691,0.612442144,0.783939496,0.052354196,0.00900943,0.29096755,0.742830057,0.11733552,0.667591027,0.517163537,0.693042827,0.966580914,0.565337793,0.438614821,0.48316208,0.612854558,0.282190114,0.184035042,1
1112,0.129679365,0.205224279,0.950393515,0.276590088,0.50695673,0.247738114,0.31475242,0.289111077,0.383961358,0.723321478,0.347263927,0.053516355,0.775652495,0.951806304,0.120060485,0.415471908,0.738663784,0.205574977,0.246137834,0.825726283,0.59694863,0.163368187,0.947465437,0.777774325,0.495285699,0.223018345,0.006254089,0.902368504,0.96131183,0.292585687,0.284735089,0.295226702,0.067922494,0.731887695,0.955811703,0.312045415,0.624740585,0.087011935,0.930377971,0.05197423,0.659339825,0.959975471,0.506211744,0.562681372,0.802844302,0.809024771,0.587308395,0.317504992,0.319727125,0.270976309,0.379928052,0.395332857,0.539236709,0.710190642,0.463928513,0.308621371,0.548708987,0.270993853,0.861562054,0.005383297,0.959103155,0.796488086,0.59815304,0.764764494,0.671108693,0.499425459,0.82229766,0.957992316,0.108881945,0.632771316,0.330057215,0.649039758,0.190195323,0.064073946,0.916889418,1
1113,0.857628781,0.434638612,0.646534757,0.143601993,0.362484744,0.006858595,0.706660026,0.873157802,0.331509392,0.19538172,0.258049536,0.665967484,0.222782464,0.879073095,0.37120641,0.494392466,0.096321094,0.174354327,0.646898186,0.26973562,0.118026576,0.18218001,0.750102268,0.203330894,0.35628064,0.830555403,0.936726817,0.553491103,0.786384825,0.418483346,0.324266671,0.114733582,0.539063523,0.095088122,0.012996507,0.819512858,0.739862621,0.090648247,0.559847685,0.810559464,0.779506876,0.272652922,0.432141185,0.132026693,0.561462836,0.851439568,0.420639975,0.407790977,0.266063068,0.706121269,0.116409339,0.45510978,0.57367541,0.113449718,0.84394475,0.260709498,0.533761596,0.4098141,0.203314651,0.997916731,0.366996064,0.701086504,0.617382597,0.619248294,0.866565269,0.453170359,0.745405981,0.937334519,0.408451364,0.510537159,0.595890983,0.764264484,0.812832257,0.076835619,0.828329517,1
1114,0.713080257,0.774543691,0.47971203,0.045048473,0.756328071,0.841194804,0.21029377,0.337159221,0.120103279,0.555054259,0.134386516,0.831267739,0.897203925,0.722348597,0.735525615,0.05403438,0.454802243,0.510803925,0.563337617,0.044224681,0.919774579,0.281781419,0.116358789,0.951799074,0.032771873,0.70358622,0.798559846,0.992611209,0.187817579,0.523751478,0.524394174,0.078782069,0.296022122,0.24420152,0.583452411,0.061916378,0.966240967,0.007117703,0.912193562,0.202355762,0.843484953,0.034697238,0.389250925,0.709707288,0.289896932,0.048058395,0.710195667,0.966037507,0.768688014,0.387798272,0.49683534,0.136449476,0.55897097,0.643205768,0.587968903,0.280913705,0.278945119,0.198141733,0.622570176,0.693951514,0.568551103,0.377061203,0.036533933,0.608346432,0.538065197,0.447414111,0.901691491,0.776354159,0.323855674,0.569977269,0.457587041,0.458309507,0.231418562,0.013831611,0.201729901,1
1115,0.809890253,0.037521236,0.907565992,0.257461606,0.873389729,0.053701642,0.216682185,0.99912835,0.67451716,0.082275918,0.725355691,0.414189366,5.45457E-05,0.852543131,0.219664271,0.526963488,0.025400824,0.632053664,0.740273895,0.869907369,0.231959828,0.337815694,0.503842479,0.246731332,0.810398303,0.172873585,0.287851271,0.886527229,0.555940231,0.949975359,0.178200909,0.398986324,0.089206791,0.626110066,0.875500848,0.729239774,0.393486252,0.230645432,0.354615253,0.37920684,0.821641922,0.958573983,0.218795031,0.476582292,0.307773283,0.011195625,0.714054548,0.308260882,0.490629936,0.276344845,0.758801066,0.534011382,0.53924878,0.935733056,0.818451775,0.586734223,0.523207826,0.988596894,0.409621836,0.818910112,0.841162385,0.949513015,0.733616809,0.227642622,0.656865241,0.766662193,0.76448752,0.228576144,0.099031425,0.261561749,0.885952901,0.473681249,0.859211128,0.585376242,0.006158805,0
1116,0.316233072,0.165600884,0.754221481,0.910620921,0.857817649,0.432335193,0.614087989,0.355642199,0.032284485,0.546072216,0.825665437,0.029941437,0.613153278,0.150085971,0.584017397,0.683865728,0.497041433,0.511621995,0.382819566,0.276939331,0.181131424,0.223115381,0.531288956,0.148153195,0.353113292,0.78118845,0.677645185,0.552918224,0.524790929,0.942111761,0.519166699,0.392311465,0.196031957,0.489322988,0.33116861,0.769410502,0.702702388,0.871415226,0.609807363,0.671930587,0.946265642,0.305901488,0.687665576,0.532944164,0.635454123,0.834375427,0.216656213,0.703736237,0.783680837,0.67794553,0.339026091,0.139683308,0.081410208,0.219943533,0.274216959,0.679561303,0.017491664,0.199001923,0.799480134,0.768203426,0.975125411,0.337683621,0.46063187,0.66189937,0.859548713,0.252495188,0.776121691,0.231623545,0.445636223,0.998981713,0.439148875,0.923591204,0.687827232,0.960356146,0.503297328,1
1117,0.833272913,0.733504993,0.127628396,0.38641783,0.670955257,0.180343015,0.56693825,0.357566774,0.068816975,0.831807663,0.363563835,0.762757254,0.992540608,0.300965349,0.700826393,0.978747801,0.74384833,0.522550265,0.650016615,0.502948354,0.751244305,0.584258821,0.35199888,0.843377733,0.208273528,0.91004293,0.719288115,0.062543983,0.946357823,0.898381789,0.924219018,0.258080072,0.325297842,0.678223171,0.460841161,0.685468409,0.518299352,0.353524434,0.640758169,0.04769958,0.956921881,0.315828122,0.678099818,0.51929517,0.252681503,0.46086973,0.209351647,0.616559555,0.794860799,0.226850707,0.479205033,0.306121221,0.668931458,0.064437413,0.751496196,0.43422949,0.382623297,0.166742492,0.528778049,0.906869144,0.634687859,0.700977296,0.181389123,0.725671521,0.037204032,0.040222445,0.823687753,0.433481673,0.649264818,0.948445506,0.266550858,0.860313859,0.038412703,0.769561772,0.353172362,1
