id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,class
1537,0.482705611,0.866984069,0.776951679,0.186476466,0.863242627,0.678346252,0.886520286,0.172358796,0.625672938,0.729580683,0.05908121,0.57136288,0.56028426,0.157881109,0.287904268,0.554394775,0.092787988,0.694170187,0.730895571,0.944061284,0.865042442,0.167057097,0.599019434,0.182739682,0.098482338,0.283281699,0.444331203,0.74149341,0.938379818,0.012643179,-0.611819259
1538,0.28269205,0.012574837,0.681740497,0.847003262,0.543303606,0.319137243,0.306234548,0.004834227,0.73778471,0.901400814,0.561475257,0.320310093,0.661387606,0.001537242,0.091222565,0.863907641,0.385391038,0.156868198,0.6710806,0.630422182,0.255908459,0.119051733,0.042776184,0.146838954,0.872953912,0.868162324,0.26026537,0.824166017,0.593895596,0.321516526,-0.660545494
1539,0.281712868,0.18967092,0.383165772,0.512376509,0.283148593,0.730402025,0.47854705,0.373478542,0.520608925,0.99691606,0.223856576,0.216509891,0.828509686,0.576910431,0.411808207,0.451392027,0.688483299,0.315722966,0.755632615,0.648142887,0.607844495,0.895894554,0.49314546,0.26406068,0.536253239,0.019514994,0.308659671,0.116261779,0.080044447,0.084858371,0.151648649
1540,0.892814455,0.149722364,0.381204589,0.249373426,0.806358314,0.613470928,0.112127503,0.825983103,0.882229471,0.174816863,0.088872137,0.44848482,0.203815917,0.5390931,0.302382372,0.144046765,0.001213269,0.847538695,0.906097298,0.63727285,0.618529143,0.837997918,0.778361029,0.672472852,0.549163074,0.659016014,0.211601988,0.402589795,0.493988549,0.388763869,0.230629112
1541,0.845803288,0.045159393,0.999412042,0.329994557,0.75750779,0.075112201,0.468913515,0.978418995,0.26423383,0.012809644,0.907678677,0.23584494,0.382767604,0.882270674,0.602241493,0.48032417,0.268976676,0.779812011,0.13044889,0.272686948,0.907496149,0.200783994,0.737829653,0.195293241,0.208711187,0.228938388,0.385996289,0.473182729,0.871696559,0.269621783,-0.937877145
1542,0.653634137,0.028299124,0.683902225,0.538215849,0.200851736,0.285281625,0.474872134,0.237113185,0.085339114,0.433687415,0.422519254,0.459091878,0.990720342,0.213945416,0.526394991,0.598933601,0.885720312,0.05190098,0.728590091,0.141494425,0.079380682,0.067348971,0.545286206,0.173905879,0.39903694,0.545163866,0.959134869,0.883585985,0.971859419,0.862082491,-0.233625968
1543,0.624580155,0.791203619,0.888090286,0.176254965,0.097430223,0.614013101,0.882152709,0.330418373,0.232494664,0.906896009,0.453749353,0.668504872,0.478457006,0.836191201,0.551093449,0.818085365,0.545974521,0.631662712,0.760872854,0.951244143,0.736806319,0.435305071,0.794399065,0.335700887,0.099659576,0.230079783,0.155236535,0.823197824,0.036479748,0.287183623,-0.182227679
1544,0.22817693,0.061714864,0.253577828,0.52074252,0.491093245,0.989444623,0.331841102,0.489460794,0.718218619,0.455133293,0.982237651,0.414629379,0.85304441,0.116352379,0.839882222,0.701649845,0.498415666,0.36697543,0.62589516,0.88219816,0.326789524,0.43353049,0.04168471,0.933192682,0.257865912,0.862918788,0.175599657,0.67348521,0.636026875,0.303050932,0.126495436
1545,0.995215587,0.380625804,0.058793073,0.369397766,0.91758993,0.845634168,0.68518231,0.602988197,0.64311212,0.333353999,0.405023284,0.928238853,0.571185615,0.318861701,0.350115882,0.277662333,0.934558665,0.643601471,0.324067992,0.658393042,0.433649018,0.334506841,0.523498731,0.212414318,0.816407494,0.279876068,0.348463792,0.363878396,0.779709341,0.83696457,-0.305275347
1546,0.757048865,0.568524455,0.818852391,0.117197178,0.238394841,0.977717625,0.209444536,0.307911921,0.407283008,0.744901164,0.574972011,0.793257593,0.536519344,0.699116476,0.122890283,0.382629176,0.306851534,0.600570301,0.735313263,0.576243443,0.72580229,0.746645241,0.332885209,0.311600535,0.699261924,0.858215805,0.293232326,0.926774121,0.252827671,0.545836799,-0.851124636
1547,0.60507489,0.204958035,0.140032314,0.09705014,0.814359957,0.103500533,0.776330699,0.903788148,0.748636062,0.750440092,0.884332974,0.469701002,0.018431032,0.686679768,0.459179142,0.209724389,0.2856322,0.087089196,0.276376957,0.610711968,0.677655075,0.689517266,0.010088575,0.922202693,0.247474672,0.497940372,0.82126198,0.607804914,0.086024104,0.118834478,0.047161662
1548,0.842206054,0.380092345,0.507026887,0.209876806,0.419956952,0.843557966,0.363092939,0.646892516,0.925296426,0.323089888,0.675748394,0.318229446,0.859546432,0.380666674,0.922147385,0.187579198,0.616438772,0.975489986,0.146774912,0.636502291,0.739444918,0.365773513,0.647453802,0.119903414,0.91047405,0.33172142,0.745057442,0.018383277,0.899941204,0.679888959,-0.72119329
1549,0.475505618,0.871168295,0.080544425,0.271487572,0.770102728,0.334320277,0.934459417,0.060676143,0.857227811,0.819136844,0.548503247,0.666355894,0.792882594,0.7877486,0.850418653,0.740134779,0.834419048,0.978061931,0.196847691,0.310957102,0.631198661,0.307991279,0.661226049,0.056614433,0.544514377,0.373787838,0.16830079,0.23290301,0.055662972,0.170149293,-0.620558121
1550,0.72485444,0.35399348,0.782010785,0.746875437,0.63694995,0.97236565,0.01508455,0.563848023,0.148075088,0.190176316,0.487737185,0.559275144,0.485626059,0.548432082,0.797381508,0.029812182,0.406268469,0.08353501,0.95867081,0.11687146,0.346651798,0.001416542,0.765561492,0.427120312,0.877339258,0.271605424,0.884594212,0.937599239,0.557311071,0.524759992,0.713822458
1551,0.251913984,0.202866824,0.036792882,0.683754519,0.845772144,0.549349926,0.935593345,0.120659884,0.558545996,0.543781491,0.33196251,0.432877048,0.662816696,0.369751523,0.436700312,0.860537347,0.449284798,0.110219243,0.874396193,0.725736992,0.003336514,0.406275383,0.605656122,0.15050338,0.386734645,0.526609589,0.988961586,0.67130989,0.258931708,0.814386272,0.080606942
1552,0.781453589,0.884091079,0.813508374,0.520541166,0.452958711,0.412993081,0.830564202,0.035554264,0.465725359,0.204087292,0.566804665,0.829834922,0.462107294,0.90405381,0.283138469,0.043685674,0.046144616,0.274126194,0.862987332,0.413410313,0.627978081,0.399793093,0.995811352,0.305568845,0.543617888,0.82353297,0.561709208,0.680880448,0.447361228,0.249326677,-0.423159575
1553,0.647231357,0.100008517,0.970702301,0.150358352,0.300425361,0.882493511,0.233863352,0.643713119,0.472576815,0.356432291,0.069238548,0.560011035,0.857918203,0.743972452,0.937648461,0.923676222,0.242488901,0.056613453,0.650871714,0.297836146,0.291625732,0.097714518,0.881762482,0.816189283,0.653048194,0.636743627,0.076413363,0.029406837,0.524061651,0.444621778,0.184085599
1554,0.932001691,0.794422223,0.111230903,0.436998029,0.410273549,0.736485879,0.53296634,0.75339004,0.116102501,0.52616305,0.413340478,0.157407948,0.842966541,0.599169502,0.289572425,0.204481506,0.070073746,0.83646611,0.332072397,0.605932435,0.130287488,0.789258095,0.728340388,0.657804233,0.002802981,0.642250165,0.389314288,0.586313386,0.505074082,0.655178421,-0.199595433
1555,0.645853527,0.159077135,0.750481243,0.662063943,0.585418925,0.118968059,0.387957006,0.124482343,0.158132299,0.010642653,0.229471472,0.368922083,0.964379961,0.441073995,0.930673752,0.642857426,0.103275784,0.781164715,0.188810304,0.713863977,0.571411523,0.720611398,0.170665571,0.338439867,0.314289014,0.281876824,0.069386043,0.476420283,0.688927942,0.512814048,-0.352636628
1556,0.988055249,0.915635139,0.307028875,0.796521407,0.545141526,0.292209224,0.080537404,0.886947519,0.757079198,0.88811138,0.654478376,0.534726892,0.700507078,0.645519338,0.453571282,0.849728413,0.147978009,0.736029479,0.554964312,0.057575911,0.930591799,0.61747822,0.89692259,0.801456099,0.053329024,0.491259606,0.699931542,0.023661673,0.915500622,0.259987826,-0.559966247
1557,0.901142577,0.580254374,0.898709052,0.573696883,0.060328024,0.98087405,0.288219092,0.357698159,0.479152308,0.769619934,0.564773946,0.470638511,0.593220469,0.175170002,0.114134898,0.568686045,0.6468889,0.736138643,0.266722116,0.395542273,0.446933365,0.893524139,0.332886959,0.232436641,0.068581552,0.758965053,0.427402926,0.514131225,0.203772214,0.564872954,-0.789151949
1558,0.639003645,0.013414551,0.855269609,0.170502922,0.429306446,0.859245065,0.136171064,0.349913477,0.163488457,0.841286595,0.285042873,0.342990098,0.233159046,0.635260874,0.241263536,0.491932331,0.32052956,0.953318008,0.435152812,0.023241327,0.359513743,0.296555774,0.852581418,0.724010667,0.730166863,0.565764782,0.172673322,0.306675447,0.406853186,0.110052864,-0.052184094
1559,0.787885825,0.02418264,0.83413561,0.494721306,0.347893497,0.127115988,0.90574382,0.70745988,0.404395171,0.193123856,0.124659823,0.847022673,0.216141995,0.223004803,0.58469715,0.896298827,0.559758673,0.737488289,0.020324608,0.861969561,0.973187149,0.607442647,0.067904575,0.092042793,0.015665917,0.677745227,0.435539657,0.010333495,0.96564179,0.283364272,-1.590972139
1560,0.366600326,0.28873745,0.279352585,0.687206509,0.948562081,0.913105753,0.964360135,0.076408167,0.933042795,0.055244432,0.661751549,0.274766037,0.595121546,0.690383453,0.479558515,0.560754424,0.190613927,0.245478714,0.971063671,0.184373651,0.265112208,0.502600476,0.815252075,0.69427096,0.195139896,0.949225321,0.162668379,0.886632206,0.71091507,0.070062992,0.403335909
1561,0.768055097,0.572813299,0.0026757,0.757829195,0.665964491,0.695658537,0.816528821,0.560539689,0.77840719,0.020483109,0.808390527,0.965375419,0.606837131,0.66397087,0.168865101,0.456883486,0.774218139,0.54398612,0.299571275,0.452093911,0.8095022,0.849821511,0.183805416,0.646066208,0.391205849,0.916620546,0.92752159,0.044487288,0.81688553,0.992095202,-1.021626987
1562,0.975210177,0.562157402,0.57132461,0.644974118,0.101083517,0.2353028,0.605814532,0.958269322,0.230375167,0.407328511,0.587361609,0.038726197,0.335088402,0.616021433,0.36736145,0.673198805,0.767600329,0.411734777,0.318144318,0.40501627,0.889732267,0.478792169,0.646740406,0.815921711,0.009520965,0.512840587,0.559275604,0.838881565,0.366804001,0.501313951,-0.541200685
1563,0.901189245,0.965565142,0.724222388,0.984261467,0.902456995,0.963265349,0.518467501,0.053966585,0.33823169,0.481975965,0.560420919,0.673680242,0.753860692,0.178993095,0.973647424,0.194813938,0.267814807,0.268184106,0.425240369,0.118727798,0.105041909,0.962564401,0.343803606,0.368625909,0.980903659,0.981894335,0.978788645,0.966151163,0.901579739,0.88247416,-0.814469024
1564,0.95772808,0.585038679,0.642570524,0.486096701,0.780006312,0.180619107,0.29995646,0.440226397,0.101626712,0.472297621,0.367716178,0.815428901,0.750789801,0.628967588,0.021920441,0.196256501,0.225432288,0.857978656,0.419933547,0.006446683,0.105589783,0.394047897,0.137452478,0.741014391,0.27066387,0.300849839,0.028237575,0.43054061,0.809550669,0.397825848,0.278172518
1565,0.58717824,0.8077147,0.452582215,0.651003705,0.093416742,0.328987628,0.668094849,0.648084639,0.436390573,0.669018913,0.469184483,0.87247901,0.411644302,0.102780035,0.529081995,0.792739467,0.87500735,0.041496687,0.002964142,0.185462694,0.784923265,0.639437398,0.436459063,0.170991775,0.197705001,0.953706803,0.021745595,0.188311008,0.57619736,0.501208049,-1.408063396
1566,0.726180673,0.855002788,0.315071313,0.840067694,0.92043335,0.957022393,0.595438079,0.555508885,0.297647804,0.296486003,0.995454819,0.962765921,0.284290198,0.89328768,0.885019203,0.423243344,0.108078934,0.311717531,0.783155838,0.574724683,0.349897329,0.078147212,0.88092339,0.889971949,0.204466882,0.330938401,0.969286414,0.500146497,0.203460222,0.639595272,0.79445184
1567,0.081246065,0.893749469,0.120342419,0.114520859,0.760775372,0.903219614,0.633798026,0.391229744,0.365106977,0.549447306,0.141146519,0.302250175,0.271023174,0.834642446,0.522658697,0.612656468,0.602577295,0.975779856,0.63197601,0.376268278,0.142478861,0.421024525,0.626615318,0.477174254,0.20816688,0.578720862,0.780844331,0.170186341,0.555870486,0.835391944,-0.194402636
1568,0.798342955,0.433347573,0.504241466,0.809261427,0.005547131,0.113490725,0.53859259,0.284904512,0.22280171,0.177806942,0.048690121,0.088331689,0.141287171,0.874425324,0.430869326,0.285701954,0.394539433,0.15868083,0.484895948,0.402442316,0.345988806,0.657286473,0.496994318,0.240163188,0.116581808,0.423900582,0.091648635,0.855774977,0.510457543,0.812308177,-0.352356608
1569,0.830676339,0.969823345,0.729535818,0.708820581,0.672788217,0.249316139,0.932437825,0.359965386,0.578590736,0.722555685,0.590476407,0.910874137,0.182328638,0.471922679,0.01827705,0.391802214,0.50904692,0.163643249,0.256082571,0.196370039,0.591194159,0.277553919,0.134372845,0.395866564,0.543998502,0.534136549,0.606939456,0.238449504,0.630758402,0.152955094,-0.579754287
1570,0.728051081,0.800088747,0.48348384,0.52386717,0.970882387,0.870848604,0.968212617,0.324324956,0.56566799,0.977742181,0.204127057,0.065318512,0.090653482,0.531441933,0.131461025,0.599488259,0.723711972,0.184916578,0.284897201,0.822864687,0.532227771,0.339662292,0.89848923,0.642281238,0.724317625,0.543454809,0.842209791,0.12663908,0.780536725,0.639704668,-0.275103878
1571,0.683880713,0.238525654,0.156303323,0.922796793,0.55352015,0.256283787,0.043510688,0.010662957,0.235721648,0.675014425,0.666599316,0.980693889,0.57847064,0.554503741,0.896592555,0.995207571,0.802270691,0.151401873,0.872923088,0.669205154,0.107632717,0.070559264,0.30818282,0.053864852,0.770778167,0.091087973,0.281016956,0.94637146,0.288020976,0.573329532,0.491202496
1572,0.598783088,0.099415847,0.873613455,0.897713234,0.451204663,0.63000986,0.034693044,0.816291401,0.952965503,0.537980324,0.929617755,0.245262858,0.486066164,0.583828121,0.498787102,0.606507409,0.262884622,0.367094985,0.346919038,0.348277756,0.180020794,0.162937654,0.912630926,0.83500616,0.989391396,0.501442937,0.237876982,0.587968273,0.87407135,0.991311734,0.204443129
1573,0.219763184,0.377076237,0.609395469,0.043662926,0.784009744,0.617711811,0.53249158,0.076513132,0.456635771,0.619341673,0.821686763,0.730715748,0.60934043,0.012614649,0.634584625,0.54247234,0.434718505,0.20950567,0.324801828,0.929998532,0.865659543,0.658831226,0.252724375,0.529881781,0.579819094,0.966050656,0.98554727,0.805682821,0.318974676,0.558404109,-1.322842713
1574,0.525072792,0.540818663,0.804277423,0.74696273,0.292416957,0.157559764,0.354187669,0.58507774,0.849630801,0.546654222,0.7647109,0.877735261,0.039233386,0.002089663,0.750734157,0.666926944,0.447719822,0.569799749,0.471604365,0.625163407,0.36763497,0.778215398,0.958096586,0.548052881,0.996695827,0.27530636,0.604812451,0.321938459,0.317582354,0.045546875,0.024834232
1575,0.225253149,0.601904547,0.297728119,0.721368111,0.980397139,0.882917804,0.473100018,0.211028427,0.419918125,0.600387079,0.826144983,0.609903531,0.857146524,0.432916369,0.3148669,0.851096196,0.223118824,0.930035052,0.673248098,0.60371314,0.614875813,0.931428064,0.513037512,0.786360838,0.647670074,0.369708529,0.259287278,0.081317404,0.194516031,0.148209986,0.221634697
1576,0.734548081,0.070146476,0.946378125,0.707818217,0.007260449,0.426396592,0.648316835,0.822813158,0.230679938,0.563398133,0.395773051,0.124329991,0.236469248,0.122389319,0.631114749,0.887845823,0.104255663,0.552798002,0.526128928,0.374316859,0.606185536,0.675955243,0.799810988,0.650709073,0.552288927,0.085878331,0.130813779,0.610228637,0.352787808,0.936295108,0.191419172
1577,0.160030528,0.328593712,0.792183728,0.235790261,0.463414612,0.463762229,0.558918244,0.379152325,0.351387695,0.422090584,0.643614239,0.127607503,0.324348864,0.828960669,0.743919676,0.28595386,0.499859527,0.271878566,0.647476365,0.516778659,0.559695471,0.048794097,0.562069491,0.441907892,0.635704283,0.503274933,0.515696101,0.747657228,0.988317584,0.1269879,-0.307571863
1578,0.548088845,0.976557723,0.089604773,0.52737791,0.816566736,0.706330719,0.885983058,0.062483928,0.141741106,0.390278718,0.729333747,0.421115969,0.115807864,0.215206042,0.289047183,0.493000224,0.86889622,0.188622249,0.502746366,0.190235466,0.851423718,0.234474972,0.627675099,0.956208404,0.41328501,0.093156314,0.123783757,0.9704159,0.990552403,0.360278104,0.267846656
1579,0.85195341,0.86843008,0.812902861,0.005203481,0.957979818,0.588259877,0.612935596,0.148696529,0.235699543,0.171507377,0.581155607,0.75932137,0.071277187,0.496824158,0.669939163,0.289944369,0.188592396,0.856835383,0.620715992,0.156904145,0.746365036,0.760210145,0.335178605,0.381359201,0.594996986,0.294196714,0.447171581,0.262551688,0.123996502,0.923209743,-0.416085446
1580,0.29798385,0.598675987,0.63638374,0.780944368,0.64546504,0.092518841,0.402262933,0.44005517,0.126784191,0.632353683,0.743838791,0.514722601,0.497127806,0.157611093,0.914365946,0.251024127,0.908417198,0.020390536,0.948797803,0.488512223,0.549770893,0.269623622,0.865209,0.345469834,0.299367692,0.4821035,0.702202092,0.091415588,0.929386409,0.516636377,0.281469872
1581,0.293008365,0.132341611,0.019225979,0.176135861,0.894748921,0.126103588,0.798474881,0.967481463,0.547013586,0.372412685,0.056546526,0.781194083,0.020836816,0.969881021,0.16094448,0.733222921,0.012261956,0.576376331,0.084824048,0.386136656,0.501419891,0.590405836,0.194602131,0.089308531,0.844711854,0.633780936,0.674650035,0.772436411,0.277370934,0.418567713,-0.751821098
1582,0.200204836,0.772678376,0.73584271,0.120677385,0.990133825,0.68783459,0.531463169,0.65672961,0.271022331,0.718289612,0.893114547,0.693666372,0.111541324,0.861579709,0.165375697,0.35410312,0.755660382,0.887085604,0.306257146,0.671693743,0.808319519,0.589155277,0.89892731,0.385179339,0.660527713,0.198009218,0.718544716,0.595643773,0.565043583,0.19997212,-0.568989052
1583,0.257189932,0.723888861,0.50010998,0.83183157,0.644391794,0.482288657,0.324109545,0.218621239,0.63579471,0.632631315,0.049263995,0.88026056,0.739189799,0.911501904,0.692372155,0.455263267,0.472573202,0.272347398,0.965307805,0.82212968,0.521870018,0.30748958,0.676579337,0.629604966,0.77484033,0.175771808,0.780174908,0.847879309,0.544138985,0.680940378,0.946787129
1584,0.583853575,0.232173028,0.507937863,0.57615702,0.45570056,0.048022887,0.502741385,0.646599566,0.395608361,0.88137436,0.108982924,0.29672204,0.833624845,0.463825835,0.616007893,0.760901249,0.129985829,0.166244171,0.561409784,0.130007465,0.210740736,0.416801256,0.756918079,0.352050443,0.505247449,0.750607883,0.956252394,0.720684,0.396801738,0.436044436,-0.536688685
1585,0.825443764,0.779569699,0.429123639,0.872186612,0.27224114,0.340587668,0.713233516,0.651078548,0.733943023,0.58503291,0.536719338,0.6101715,0.427629156,0.662147232,0.117150832,0.866158684,0.359063145,0.203538711,0.52683551,0.95389212,0.658463618,0.61236532,0.384656197,0.716771696,0.502998571,0.33267858,0.967028637,0.507886222,0.443926996,0.603587926,-0.0273727
1586,0.546943107,0.230494557,0.667282006,0.932868085,0.794462214,0.280317063,0.568184668,0.226943794,0.729822629,0.805657433,0.636339823,0.108327538,0.592597165,0.127368127,0.999361478,0.930445552,0.237858366,0.098090489,0.076147256,0.238911226,0.065318876,0.828734257,0.295181799,0.947030932,0.030813343,0.762862646,0.302625977,0.405874449,0.033453579,0.624064195,0.133759874
1587,0.343242209,0.098993131,0.244198561,0.269942628,0.927461563,0.938369919,0.297099763,0.386308768,0.97797175,0.628904847,0.186443229,0.091450975,0.469508638,0.45338483,0.264924684,0.095667245,0.297205102,0.918862445,0.306895606,0.536297316,0.287168322,0.892761525,0.735326957,0.082786236,0.82989769,0.174242463,0.952023359,0.906199537,0.600034923,0.651626273,-0.182199626
1588,0.56461254,0.415237568,0.887132823,0.82138704,0.679974786,0.614015975,0.803142166,0.09026584,0.4567133,0.031104293,0.879873625,0.234119208,0.736676251,0.975463669,0.932939511,0.636658478,0.814293897,0.455316264,0.944011259,0.367613281,0.407631809,0.781250211,0.468893884,0.128526138,0.70057363,0.84355438,0.47637736,0.692174519,0.138001058,0.698032342,-0.10060776
1589,0.293869764,0.988569992,0.954792082,0.048954922,0.949460555,0.223533141,0.546173246,0.297954659,0.372143519,0.911773481,0.516080261,0.938200782,0.123967459,0.708809778,0.560503341,0.501866581,0.194890546,0.757844412,0.853458824,0.946460851,0.897078604,0.910264993,0.158101446,0.987093457,0.64637325,0.831067402,0.730026869,0.957989976,0.470083785,0.255073704,-0.048083084
1590,0.366320628,0.216271014,0.218615617,0.719864734,0.839101213,0.069299293,0.340216515,0.789020973,0.099209115,0.392183586,0.33685113,0.850613203,0.402681712,0.301954795,0.541131643,0.420827403,0.531487713,0.279703946,0.017658841,0.301926296,0.878424973,0.823144163,0.585119064,0.306558704,0.543693803,0.431358648,0.863549511,0.779433472,0.814265043,0.638595498,-1.015199755
1591,0.437580785,0.917768403,0.68793384,0.452452698,0.120329261,0.006493392,0.466729303,0.821243792,0.666921489,0.6173876,0.700808781,0.274043546,0.29667651,0.623150545,0.311807645,0.488677962,0.279229105,0.747578395,0.628647867,0.940131155,0.397274439,0.177930659,0.752455326,0.312985254,0.662631543,0.615371649,0.224029583,0.232844591,0.361693239,0.592072043,-0.423930934
1592,0.253003787,0.162730953,0.272063123,0.127375568,0.613044841,0.106506012,0.511441483,0.331627079,0.971714497,0.217500934,0.770019808,0.538797902,0.192333264,0.592647783,0.812018379,0.496382646,0.910647785,0.654677723,0.286984241,0.263663994,0.997231109,0.390397699,0.116834212,0.422114686,0.206601432,0.91972709,0.034307557,0.912582279,0.855202751,0.623184393,-1.726479425
1593,0.760814638,0.012484192,0.115445939,0.623627975,0.97585726,0.541507852,0.464658182,0.502109046,0.871745541,0.564563735,0.540682623,0.586699908,0.722616479,0.708373891,0.783843477,0.70003645,0.067985113,0.544294832,0.908138641,0.703690882,0.260050902,0.444145854,0.189651886,0.127433865,0.467243052,0.716980033,0.825986456,0.349670464,0.75849421,0.962446923,-0.038170832
1594,0.308373035,0.89709547,0.832253496,0.050089776,0.725453617,0.207571054,0.882392968,0.283622438,0.562853312,0.336594396,0.787230134,0.223937566,0.530180059,0.595704731,0.850316527,0.935145474,0.473520297,0.136759888,0.727314284,0.862414969,0.788787765,0.690144002,0.844851074,0.14931943,0.266437977,0.833440904,0.214482319,0.147480623,0.473034329,0.363495118,-1.022091165
1595,0.494164622,0.265545973,0.254269765,0.788366092,0.733164529,0.614653244,0.28355436,0.276547673,0.093869489,0.054057732,0.561983332,0.579621648,0.013189268,0.129707406,0.452824598,0.806113131,0.137491499,0.906539615,0.834622079,0.100306455,0.150192364,0.621465688,0.285128372,0.211754545,0.797751972,0.180469964,0.782260437,0.852636964,0.388939501,0.943314603,0.346225243
1596,0.612254938,0.446058947,0.571831298,0.257053054,0.509681883,0.465294748,0.516670983,0.05162631,0.971538117,0.712022178,0.007113115,0.65046475,0.028287955,0.379302235,0.193942846,0.060412478,0.394715721,0.182613515,0.344036175,0.149518578,0.119267117,0.926844762,0.001668583,0.840517749,0.907737058,0.949521175,0.359072458,0.211054686,0.283424232,0.930787333,-0.230738321
1597,0.010365959,0.093607742,0.094395575,0.015893779,0.954507208,0.840459776,0.05441124,0.828131368,0.030144567,0.147421066,0.722645309,0.415360099,0.030353797,0.2541715,0.000962837,0.682793522,0.661039172,0.09833843,0.761803001,0.065945148,0.938641857,0.415200996,0.642243413,0.099631759,0.597645136,0.572033993,0.788079351,0.245508073,0.421844024,0.432810275,-1.052297601
1598,0.730532757,0.578201175,0.661077064,0.568197144,0.392303839,0.030344396,0.534778898,0.399148434,0.79424262,0.502300358,0.593448327,0.102957208,0.554349872,0.59319974,0.100125806,0.959028263,0.575579047,0.370334137,0.117008045,0.145171483,0.238204581,0.391282942,0.486102277,0.500178988,0.60567974,0.524065511,0.979568469,0.736680922,0.046136052,0.680784598,-0.287215117
1599,0.991953701,0.511608998,0.032039076,0.654753455,0.588455483,0.818442029,0.512934179,0.096480704,0.773351282,0.378116793,0.037435924,0.964973346,0.460703474,0.565907903,0.833513686,0.012486356,0.404060144,0.544556392,0.233034545,0.588290076,0.02023508,0.572267765,0.492868734,0.439914431,0.636023744,0.579895855,0.032575217,0.964598374,0.605254668,0.498288897,-0.38343039
1600,0.98691203,0.633617341,0.674545667,0.254032761,0.440157684,0.482789071,0.522541835,0.122841131,0.70870868,0.218024656,0.183063013,0.298744142,0.839691701,0.201867608,0.099253019,0.175991287,0.53034132,0.822094825,0.219580951,0.747313095,0.859788438,0.294143764,0.727869282,0.157533364,0.6138721,0.125844128,0.430443271,0.82963122,0.335825281,0.336965317,-0.734289307
1601,0.316711345,0.689805504,0.485918037,0.662415933,0.194987638,0.217484919,0.869305772,0.427688543,0.565718711,0.918884106,0.643890353,0.750905341,0.690756878,0.907759326,0.511339241,0.469128659,0.305221353,0.824994823,0.333440122,0.637780918,0.687018644,0.832794205,0.042355895,0.557806042,0.804160449,0.604239487,0.416107988,0.021489452,0.876561674,0.738621003,-0.604999502
1602,0.908811206,0.247321216,0.393965879,0.96421761,0.373689834,0.830914124,0.022237676,0.173002589,0.949405355,0.334255921,0.042144973,0.21250096,0.76102074,0.021346975,0.801125911,0.460018626,0.66157642,0.366956324,0.479474594,0.752093751,0.930695226,0.993607933,0.505860611,0.589554604,0.166898956,0.087148483,0.697465809,0.541478772,0.511269587,0.900884765,-0.492883984
1603,0.03044949,0.904432816,0.892148633,0.920896479,0.864164797,0.482451379,0.635197763,0.052463776,0.122453337,0.35893323,0.250972288,0.679760556,0.27407472,0.895790143,0.931419657,0.823112076,0.498149954,0.807769578,0.892834915,0.316367143,0.147128734,0.750014174,0.713107001,0.799615195,0.539389621,0.436338359,0.812509318,0.872196646,0.794698094,0.089360979,0.83531602
1604,0.418654357,0.827013684,0.781824264,0.384294111,0.758264365,0.574133041,0.973403392,0.063019788,0.483696818,0.894764049,0.524795898,0.787493712,0.784784402,0.489113597,0.600662342,0.914093938,0.444252915,0.481157023,0.78390847,0.966801679,0.638915475,0.036765646,0.842619819,0.082526856,0.391757584,0.432886696,0.628977268,0.965279779,0.980865701,0.713020783,-0.309264007
1605,0.911168597,0.901745548,0.441418597,0.639147544,0.399962112,0.390912835,0.120544557,0.628272064,0.138768911,0.623609361,0.777244701,0.222487195,0.399649582,0.29233416,0.845120075,0.113165197,0.089129488,0.65567766,0.185597601,0.956660237,0.686430623,0.41734895,0.366263928,0.053364548,0.04418083,0.342408694,0.041516473,0.116714107,0.583168409,0.664470807,-0.661811545
1606,0.832462897,0.444139681,0.914619866,0.925764027,0.241042267,0.141857623,0.262098289,0.005121252,0.425489741,0.664919913,0.995625488,0.422809945,0.866275042,0.111208254,0.78446069,0.925614317,0.859085317,0.545419518,0.815116404,0.426479941,0.594509796,0.446062618,0.276462925,0.702139397,0.070600584,0.336915397,0.669195081,0.113383945,0.373134484,0.213127533,0.387406629
1607,0.417894542,0.225412416,0.587531312,0.47718829,0.474590791,0.075678303,0.200865293,0.148996719,0.181661218,0.538674306,0.04885618,0.617949719,0.780637597,0.116914708,0.288148303,0.854676379,0.778726451,0.887539367,0.778493769,0.788338585,0.563634122,0.45390005,0.274466465,0.421813732,0.890354254,0.851604089,0.866870008,0.622434862,0.825844797,0.58872076,-0.485434791
1608,0.146253021,0.142366181,0.01049953,0.845048667,0.713026395,0.64003026,0.259148389,0.821567791,0.521238091,0.592129641,0.955261939,0.076206531,0.938392089,0.202728569,0.308902766,0.504739207,0.944949398,0.707861111,0.46278143,0.255340777,0.688727759,0.891823115,0.596148355,0.646492672,0.393620888,0.773942397,0.720027272,0.83699138,0.419360238,0.568534852,-0.636817474
1609,0.854929634,0.383816133,0.335593416,0.193919042,0.737293356,0.15630224,0.307429289,0.979335238,0.580988086,0.803370151,0.929615813,0.651595117,0.535486735,0.438404801,0.972609907,0.629716395,0.227747049,0.07381205,0.562256878,0.910414716,0.776592501,0.389355688,0.058058364,0.419753736,0.509770944,0.347741569,0.705659726,0.028085558,0.645751082,0.426679291,-0.539968188
